date,temperature (celsius),precipitation (mm/day),flow_observed (mm/day),pet (mm/day),aet (mm/day),precip_minus_pet (mm/day),infiltration (mm/day),infiltration_excess,q_root,sub_flow,karst_flow,imp_flow,root_zone_avg,flow_predicted (mm/day),flow_predicted maximum (mm/hour),flow_predicted minimum (mm/hour),flow_predicted median (mm/hour),flow_predicted average (mm/hour),discharge_predicted maximum (cfs),discharge_predicted minimum (cfs),discharge_predicted median (cfs),discharge_predicted average (cfs),saturation_deficit_avgs (mm/day),sat_overland_flow,return_flow,overland_flow
2006-07-23,22.7472222200000012,0.0000000000000000,0.4313545020000000,4.7358552466039177,2.0463856429256566,-4.7358552466039177,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.7575925881885155,0.0000000000000000,0.0000000000000000,23.4402512306628275,0.7575892731224441,0.0324663035051695,0.0305598847767259,0.0315732392650725,0.0315662197134352,0.2525512228851390,0.2377214354064727,0.2456041903744756,0.2455495861800120,238.6403008386483009,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-24,22.9694444400000002,0.0000000000000000,0.4049155530000000,4.7877320787709419,1.7483864999047729,-4.7877320787709419,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.7089513396483812,0.0000000000000000,0.0000000000000000,21.5551943246148703,0.7089482374261986,0.0304747881382488,0.0286405541970632,0.0295292500509611,0.0295395098927583,0.2370594795386793,0.2227912082884550,0.2297042596815446,0.2297840696787641,239.3680949040941357,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-25,24.0222222199999997,0.0000000000000000,0.3815395310000000,5.0737765406338804,1.5786240517458021,-5.0737765406338804,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.6658099266831249,0.0000000000000000,0.0000000000000000,19.8979804584526079,0.6658070132387057,0.0285658036507274,0.0269481954139915,0.0277334615894955,0.0277419588849461,0.2222097333482779,0.2096265657489335,0.2157350509013103,0.2158011502759099,240.0541257017146961,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-26,24.8694444399999988,0.0000000000000000,0.3607493130000000,5.3122460114638530,1.4141805550004980,-5.3122460114638530,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.6276219974432755,0.0000000000000000,0.0000000000000000,18.4077625516908263,0.6276192511012154,0.0268820127216063,0.0254447831781830,0.0261436856835663,0.0261508021292173,0.2091117390489044,0.1979317142363968,0.2033683874438636,0.2034237453644680,240.6996705023514096,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-27,25.3805555600000012,0.0000000000000000,0.3421349600000000,5.4562889163901795,1.2503633770762819,-5.4562889163901795,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.5935802606258344,0.0000000000000000,0.0000000000000000,17.0817488510805298,0.5935776632432658,0.0253857749817701,0.0241003374673183,0.0247263832582577,0.0247324026351361,0.1974726970229974,0.1874734429913353,0.1923433731347117,0.1923901970976368,241.3092463520078184,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-28,25.8694444399999988,0.0000000000000000,0.3253693130000000,5.5963970476849179,1.1116413070447857,-5.5963970476849179,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.5630438841216118,0.0000000000000000,0.0000000000000000,15.9059361045379806,0.5630414203598141,0.0240473970075998,0.0228909036131177,0.0234549224195935,0.0234600591816589,0.1870616259256846,0.1780654117127383,0.1824528418765387,0.1824928000917106,241.8866537356668971,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-29,23.9944444399999988,2.0320000000000000,0.3101880170000000,5.0260488501767897,2.5666116441622924,-2.9940488501767897,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.5354976812484376,0.0000000000000000,0.0000000000000000,15.1046020092311721,0.5354953380230388,0.0228431406469857,0.0217971107556092,0.0223078871030515,0.0223123057509600,0.1776938697075534,0.1695569369582038,0.1735302008423048,0.1735645729392882,242.4351205989613902,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-30,26.0388888899999991,0.0000000000000000,0.2963750780000000,5.6263595949040086,0.9112841180081106,-5.6263595949040086,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.5105227457663865,0.0000000000000000,0.0000000000000000,14.3673423356798420,0.5105205118260607,0.0217538010788171,0.0208031253142111,0.0212678595722138,0.0212716879927525,0.1692200365212667,0.1618248513293258,0.1654399596879508,0.1654697404817086,242.9574119188936550,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-07-31,25.7083333299999985,0.0000000000000000,0.2837522510000000,5.5117858314485204,0.7902825698260029,-5.5117858314485204,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4877749570582679,0.0000000000000000,0.0000000000000000,13.5210099903115282,0.4877728226574886,0.0207636737761134,0.0198958786937138,0.0203205287833675,0.0203238676107287,0.1615179628598795,0.1547674958952980,0.1580707946346584,0.1580967669457018,243.4559142468848165,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-01,26.6166666700000007,0.0000000000000000,0.2721711050000000,5.7853031911628632,0.7385132958412087,-5.7853031911628632,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4669689992416786,0.0000000000000000,0.0000000000000000,12.7582629575368927,0.4669669558834013,0.0198597916763387,0.0190644888869919,0.0194540271959675,0.0194569564951417,0.1544867796022679,0.1483002209143805,0.1513303896022544,0.1513531762459060,243.9327017874503554,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-02,27.4972222200000012,0.0000000000000000,0.2615070150000000,6.0606836284921313,0.6896253984850671,-6.0606836284921313,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4478663112914238,0.0000000000000000,0.0000000000000000,12.0457554823592314,0.4478643515224975,0.0190313535385970,0.0182998214556216,0.0186584305334977,0.0186610146467707,0.1480424652768613,0.1423519707582683,0.1451415449129269,0.1451616463995979,244.3895886510931632,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-03,27.7972222199999983,0.0000000000000000,0.2516545650000000,6.1478182849408931,0.6253634401448878,-6.1478182849408931,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4302658842351291,0.0000000000000000,0.0000000000000000,11.3904557689451931,0.4302640014819755,0.0182692898207374,0.0175941522136716,0.0179253756167413,0.0179276667284156,0.1421144690751626,0.1368626599724398,0.1394392044651045,0.1394570267298115,244.8281706146430849,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-04,26.1416666699999993,0.0000000000000000,0.2425239630000000,5.5967310631508020,0.5138197496519423,-5.5967310631508020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4139971501884718,0.0000000000000000,0.0000000000000000,10.8248416212518190,0.4139953386238820,0.0175659289636339,0.0169409051466697,0.0172477649833725,0.0172498057759951,0.1366431149198384,0.1317811345813155,0.1341681580070433,0.1341840330718597,245.2498588206402985,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-05,24.5666666700000000,0.0000000000000000,0.2340382460000000,5.1119278466988431,0.4293154918361242,-5.1119278466988431,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3989144286369176,0.0000000000000000,0.0000000000000000,10.3561307903669100,0.3989126830711499,0.0169147379923752,0.0163344466884243,0.0166195361372435,0.0166213617946312,0.1315775836345489,0.1270635717939623,0.1292812461565357,0.1292954477118734,245.6559072141730837,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-06,26.7944444399999995,0.0000000000000000,0.2261310610000000,5.7763851067526923,0.4450981874785119,-5.7763851067526923,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3848925460370684,0.0000000000000000,0.0000000000000000,9.9182330934907643,0.3848908618281144,0.0163101188152791,0.0157699227046393,0.0160354795084414,0.0160371192428381,0.1268743283800322,0.1226722119204802,0.1247379443354747,0.1247506996196429,246.0474350641257786,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-07,26.9444444400000016,0.7620000000000000,0.2187448890000000,5.8106506571957643,1.1201389836919753,-5.0486506571957648,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3718233493245053,0.0000000000000000,0.0000000000000000,9.5195073357690312,0.3718217223036116,0.0157472467489824,0.0152431281850844,0.0154910935343317,0.0154925717626505,0.1224958185614293,0.1185743447240620,0.1205032354638278,0.1205147344128707,246.4254455894039495,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-08,25.4555555600000005,0.0000000000000000,0.2118296210000000,5.3353553427905593,0.3508469245687741,-5.3353553427905593,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3596129074698244,0.0000000000000000,0.0000000000000000,9.1651734956412287,0.3596113338792600,0.0152219413976790,0.0147504022348100,0.0149824683199334,0.0149838055783025,0.1184095354143914,0.1147414925710839,0.1165467049685696,0.1165571073304026,246.7908414717062442,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-09,26.0916666699999986,0.2540000000000000,0.2053413950000000,5.5147641633146494,0.5750567595113920,-5.2607641633146489,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3481792476868145,0.0000000000000000,0.0000000000000000,8.8301345588763667,0.3481777241275443,0.0147305625671574,0.0142885428131691,0.0145061915108813,0.0145074051719810,0.1145871623336885,0.1111487471968573,0.1128418085814966,0.1128512494959771,247.1444378593173212,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-10,26.3083333300000000,7.1120000000000001,0.1990363760000000,5.5677593233477110,5.5677593233477110,1.5442406766522891,1.5442406766522891,0.0000000000000000,0.0000000000000000,0.3414098211741542,0.0000000000000000,0.0000610750116826,9.3216703625649906,0.3414694022481554,0.0142724705197042,0.0142047795643281,0.0142249561708568,0.0142278917603398,0.1110237228814626,0.1104971635965170,0.1106541148383389,0.1106769504134978,247.3468778216403052,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-11,22.5888888899999998,13.7159999999999993,0.2272244940000000,4.5017314727860587,4.5017314727860587,9.2142685272139406,9.1833164645444185,0.0306836970971037,0.0000000000000000,0.3609113848224665,0.0000000000000000,0.0000445459164879,13.7430918393434762,0.3916379142982146,0.0178389423439381,0.0142023597491349,0.0165544243089951,0.0163182464290923,0.1387668510898291,0.1104783401635972,0.1287747495716750,0.1269375520484526,246.6863251563516712,0.0000000000000000,0.0000000000000000,0.0306836970971037
2006-08-12,23.2722222199999997,0.0000000000000000,0.2275760620000000,4.6689697109430313,1.0235757376499692,-4.6689697109430313,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3836960395555030,0.0000000000000000,0.0000000000000000,16.7169619166204662,0.3836943605822101,0.0161636536303409,0.0157410277112085,0.0160048206915357,0.0159872650242588,0.1257349944376765,0.1224474414619327,0.1244994533196897,0.1243628900291180,246.0762210785952959,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-13,23.7888888899999991,0.0000000000000000,0.2202920050000000,4.7956953231722030,0.9321538291325242,-4.7956953231722030,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3711540435166926,0.0000000000000000,0.0000000000000000,15.7422449903931554,0.3711524194245405,0.0157184360461965,0.0152161337131149,0.0154632141248020,0.0154646841426892,0.1222717037890286,0.1183643581789066,0.1202863651025650,0.1202978001837104,246.4451609698770653,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-14,24.1166666700000007,0.0000000000000000,0.2132793630000000,4.8727724396086680,0.8434736906464182,-4.8727724396086680,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3589868259862934,0.0000000000000000,0.0000000000000000,14.8574944155032611,0.3589852551353301,0.0151950218738112,0.0147251238409660,0.0149563886813725,0.0149577189639721,0.1182001318809337,0.1145448551781988,0.1163438347955024,0.1163541828937161,246.8099103120292455,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-15,21.6611111100000002,2.7939999999999996,0.2067027200000000,4.2234051257715741,3.0236898288217509,-1.4294051257715745,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3475923285547971,0.0000000000000000,0.0000000000000000,14.3410517306418424,0.3475908075637617,0.0147053520924190,0.0142648218783520,0.0144817427842184,0.0144829503151567,0.1143910532748396,0.1109642250785602,0.1126516250635076,0.1126610182922471,247.1629013309386664,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-16,22.0666666700000000,0.0000000000000000,0.2005224480000000,4.3116322792526329,0.6514539591324338,-4.3116322792526329,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3368991902234232,0.0000000000000000,0.0000000000000000,13.8872219543939295,0.3368977160233156,0.0142462665351626,0.0138324338899685,0.0140363054028781,0.0140374048343048,0.1108198854369137,0.1076007342145723,0.1091866246405820,0.1091951769770452,247.5048687051586569,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-17,23.8249999999999993,0.0000000000000000,0.1947035960000000,4.7542956053613024,0.6525810744764289,-4.7542956053613024,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3268445717701529,0.0000000000000000,0.0000000000000000,13.2349120925509975,0.3268431415669442,0.0138149860344189,0.0134254949498183,0.0136174603707032,0.0136184642319560,0.1074650095776400,0.1044352082421394,0.1059284827009464,0.1059362916092490,247.8364804106104202,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-18,23.7944444399999995,1.5240000000000000,0.1892152180000000,4.7330015936705516,1.9298482873252736,-3.2090015936705516,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3173729247118171,0.0000000000000000,0.0000000000000000,12.7140345209085268,0.3173715359545469,0.0134090582916560,0.0130418220915251,0.0132228949418404,0.0132238139981061,0.1043073495803616,0.1014506661449966,0.1028592086903825,0.1028663579115360,248.1583454747665485,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-19,25.6527777800000010,8.1280000000000001,0.1860313510000000,5.2407431557811677,5.2407431557811677,2.8872568442188324,2.8872568442188324,0.0000000000000000,0.0000000000000000,0.3152542141153674,0.0000000000000000,0.0000579386053274,13.7247444306148960,0.3153107732344571,0.0132833795257891,0.0130241714121526,0.0131330541300141,0.0131379488847690,0.1033297105336092,0.1013133637674851,0.1021603485048326,0.1021984241760864,248.2090787073627780,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-20,21.6527777800000010,12.1920000000000002,0.2199410400000000,4.1636325028941110,4.1636325028941110,8.0283674971058900,8.0046963414913623,0.0234373293943112,0.0000000000000000,0.3356103266494592,0.0000000000000000,0.0000468928693512,18.1695005307905824,0.3590929777959788,0.0162433059038310,0.0132959897050207,0.0151576487513917,0.0149622074081658,0.1263545992865102,0.1034278035051493,0.1179094111412420,0.1163890979270765,247.4882878629082370,0.0000000000000000,0.0000000000000000,0.0234373293943112
2006-08-21,22.4833333300000007,0.0000000000000000,0.2116312150000000,4.3550294941281269,1.4330806661417088,-4.3550294941281269,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3534839446367059,0.0000000000000000,0.0000000000000000,20.4723932776718911,0.3534823978651958,0.0148788331268951,0.0145185554513981,0.0147426778542434,0.0147284332443832,0.1157405400557215,0.1129379860935647,0.1146814056025193,0.1145705986041445,246.9743393311549937,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-22,22.1333333299999993,0.0000000000000000,0.2051608110000000,4.2561568091606485,1.2249338537662560,-4.2561568091606485,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3427950125511074,0.0000000000000000,0.0000000000000000,19.1513742522334844,0.3427935125521194,0.0144993354565845,0.0140708878700520,0.0142819050285692,0.0142830630230050,0.1127884762119350,0.1094556372300122,0.1110971127193536,0.1111061206099751,247.3149977621387450,0.0000000000000000,0.0000000000000000,0.0000000000000000
